,ItemNo,AItemName
5617,5676,"بكرة بلاستيك مع لي 3/4"" 30 متر"
5618,5820,كشاف ليد منقط مستطيل TF838/100W
5619,5,كنيكتر سلك 4 ملي
5620,5668,"مروحة سقف هوا تات 56 """
5621,5667,كنيكتر سلك 2.5 ملي
5622,5751,مقبض شاور40 سم 304 AC081
5623,5752,مقبض شاور50 سم 304 AC077
5624,2828,"سكر ايطالي 1"" بريلا"
5625,5754,"سكر ايطالي 2"" بريلا"
5626,5755,"سكر ايطالي 4"" بريلا"
5627,5744,خلاط مجلة جدار نوريكا ايطالي
5628,5742,خلاط دش نوريكا ايطالي
5629,5753,"بزبوز 1/2"" بريلا ايطالي"
5630,5749,كرسى افرنجى ابيض معلق ستايلو 208
5631,4396,كيبل 70 *4 خط الرياض
5632,5750,كرسى افرنجى ابيض معلق ستايلو 209
5633,5758,شبكة حرارى قبلان 18 خط 90*40 ملى معزول
5634,5763,فيش كمبيوترمجوزcat 6باناسونيك ابيض عريض
5635,5765,كشاف بوابة مجوز كرستال LED9455/2*7W//BK+WH
5636,5766,كشاف بوابة مجوز كرستال LED9441/2*7W//BK+WH
5637,5760,حوض مغسلة ابيض ستامينا XS0074
5638,5762,خلاط مغسلة بايو لوب جروهي 23335000
5639,5759,حوض مغسلة ابيض ستامينا XS0037
5640,5761,صاعد نازل نوريكا ايطالي
5641,5764,كشاف ليد درج 20 وات 2120
5642,5767,كشاف بوابة مجوز كرستال LED9456/2*7W//BK+WH
5643,4734,اسيد مجاري برميل
5644,5789,قاعدة نجف ليد 1*20بدون قزاز 2045
5645,5791,لمبة زينة اصفر 50 متر2 خط 2835/116
5646,5792,لمبة زينة اصفر 50 متر2 خط 2835/156
5647,5793,لمبة زينة اصفر 50 مترملون 5050
5648,5794,توصيلة المنيوم 13.5مم 2015/1000
5649,5795,مفتاح بجورة
5650,5796,لمبة ثلاجة ليد 1954/3W/E14
5651,5797,لمبة ثلاجة ليد 1954/3W/E27
5652,5799,سلندر ليد اصفر COB-1653/10W/BK+WW
5653,5798,سلندر ليد ابيض COB-1653/10W/BK+WH
5654,5790,قاعدة نجف ليد 1*40بدون قزاز 2045
5655,5800,كشاف بوابة اصفر مربع ليد 9248
5656,5801,كشاف بوابة ابيض مربع ليد 9248
5657,5802,فانوس حديقة 23سم نحاسي 9139
5658,5803,فانوس حديقة 23سم اسود 9139
5659,5804,فانوس كرستال ليد مفرد 9441
5660,5806,علاقي ليد خماسي استيل 3651
5661,5807,علاقي ليد ثلاثي 3اضاءات ابيض 7927
5662,5809,علاقي استيل اسود مفرد7830
5663,5810,علاقي استيل اسود مفرد7832
5664,5821,خلاط دش اتوماتيك 2 كواليتي 3009800
5665,5805,علاقي ليد ثلاثي 3اضاءات 6836
5666,4839,سيفون مخفي بدون شاشة 38723001
5667,5745,خلاط مجلة خرم 1 بينا ايطالي
5668,5748,"جرجورالمونيوم مروحة 4"" 3 متر"
5669,1194,خلاط دش ماستر
5670,5757,شدوصل تحويل جهتين 25 ملى
5671,2824,كرسى افرنجى ابيض روكو 30سم858
5672,5743,خلاط مغسلة نوريكا ايطالي
5673,4463,خلاط شطاف سوبرستار بلس
5674,5756,كرسى افرنجى ابيض معلق ستايلو 215
5675,5746,مغسلة ابيض روكو 513
5676,5747,مغسلة ابيض روكو859
5677,5768,فانوس جداري 6116 W/RED
5678,5769,فانوس جداري 6117 W/RED
5679,5771,كشاف بوابة 2 لمبة نحاسي 9150/2RD/E27
5680,5770,كشاف بوابة اصفر /9363/12W/RD/WH
5681,5772,كشاف بوابة اصفر/LED9446/20W/WH
5682,5774,كشاف بوابة ابيض LED9285/2*9W/RD/WH
5683,5776,فانوس جداري نحاسي B156W/BK
5684,5777,فانوس جداري اسود B156W/BK
5685,5778,كشاف مربع اكس LED1*3W9193BK+RRGB
5686,5773,كشاف بوابة 1 لمبة 9139/1RD
5687,5775,فانوس برمة جداري نحاسي 6075
5688,5822,خلاط شطاف اتوماتيك 2 كواليتي 40098000
5689,5825,كرسى افرنجى ابيض روكو 30 سم 853
5690,5826,غطاء المونيوم 40*40سم صالح
5691,5827,"راس هراب رخام نحاس 1/2-1""ايطالى"
5692,897,"قسام حديد 2"" * 1"" ياباني"
5693,5779,كشاف مربع اكس LED4*3W9315/RD/WW
5694,5782,كشاف ليد 12وات 15 سم  بينل اصفر1616
5695,5781,كشاف ليد 7وات 7سم  بينل اصفر1616
5696,5824,كرسى افرنجى ابيض روكو 25 سم 853
5697,5823,خلاط مغسلة اتوماتيك 2 كواليتي 10098000
5698,5693,كشاف ليد 12وات 15 سم  بينل ابيض 1616
5699,5786,لطش مدور LED3اضاءات 7196
5700,5787,لطش مدور LED3اضاءات 7194
5701,5788,ابليك مفرد ابيض LED7044 3اضاءات
5702,5829,غطاء بلاستيك7*14سم لجراند
5703,2357,شاورزاوية  70*70 فوق البلاط ابيض بدر
5704,5784,كشاف بوابة 1 لمبة نحاسي 9202/1RD/+CL/E27
5705,5780,كشاف ليد 5 وات 7سم  بينل ابيض
5706,5783,كشاف ليد 18وات 20 سم  بينل اصفر 1616
5707,5785,ابليك مفرد ابيض LED7950
5708,5830,صاعد نازل سماميزا 88+89
5709,5831,مرايا ليد M83*60*80 003
5710,5834,"سدة حار 3"""
5711,3431,سخان 50 لتر نايم ارستون 220
5712,5836,"جلمبواسود 7"""
5713,5837,متر 10 متر بلاستيك
5714,5839,متر 30 متر بلاستيك
5715,5840,متر 50 متر بلاستيك
5716,5841,"كوع ابيض 3""  بحريني  ضغط 40"
5717,5832,حوض مغسلة ابيض ستامينا XS0073
5718,5833,حوض مغسلة ابيض ستامينا XS0082
5719,5838,متر 20 متر بلاستيك
5720,5835,"سكر زاوية 1/2"" استرا الماني"
5721,5854,لطش ليد مدور1763
5722,5857,كشاف  400وات 6عيون COB2049
5723,5853,لطش كرستال ملون MP3+BL-7961
5724,3681,بوند برميل سافيتو ازرق
5725,5858,لمبة 10 وات 12فولت
5726,5859,خابور شنكار 12 مم
5727,236,"شفاط ايطالي 1"" مونيدال"
5728,370,كشاف دفن 2*14سم
5729,5860,سخان 100 لترخزف نايم  سعودى 220 ضمان وكيل
5730,5855,كشاف بوابة 1لمبة اسود 9201
5731,5856,كشاف  100وات 2عيون COB2049
5732,3395,لطش ليد 18 سم مدور 1650
5733,5816,نجف حبال اسود 7808
5734,5844,نجف حبال اسود 7803
5735,5845,علاقي ثلاثي اسود +ذهبي 6612
5736,5847,"دينمو سخان مركزي 3/4""*25*40"
5737,5846,نجف ليد 3اضاءت 7909
5738,5848,نجف ليد 3اضاءت 12لون 7910
5739,5850,لطش مدور ليد 5579
5740,5851,لطش مدور ليد 7128
5741,5852,لطش مدور ليد 5576
5742,5868,لطش كرستال 3اضاءت S7091/600
5743,5849,لطش مدور ليد 5572
5744,5842,"جلبة ابيض 3"" بحريني  ضغط 40"
5745,5862,خابور شنكار 8 مم
5746,5863,فيش 13امبيرابيص مجوز NAS- PLUS
5747,5864,تيب كهرباء ضدالماء
5748,5865,سبورت لايت ليد 7 سم3 لون COB
5749,5866,كشاف ليد14 سم 15 وات 3 لون COB
5750,2953,جرس باناسونيك
5751,5867,لمبة اصابع المانى 160 شمع 220
5752,5869,لطش كرستال 3اضاءت S7091/400
5753,5861,مغسلة ابيض 101 برونزو
5754,230,سخان 50 لترخزف سعودي 220 ضمان وكيل
5755,231,سخان 50 لترنايم خزف سعودي220 ضمان وكيل
5756,5871,مرايا ليد دائري 60*60 رقم 529 ائيديل
5757,5872,هراب مغسلة اتوماتيك اودرايطالي
5758,5879,صاعد نازل هنسا H802
5759,5875,مغسلة ابيض 60 سم سلور
5760,5876,خلاط مغسلة اتوماتيك هنسا51502293
5761,5877,خلاط دش اتوماتيك هنسا51442193
5762,5878,خلاط شطاف اتوماتيك هنسا51502293
5763,5880,صفاية كروم 30*10 سم سلور
5764,5870,خلاط شطاف  اتوماتيك ايطالي دونا
5765,5873,مغسلة ابيض 1/2 عمود سلور 47.5 سم
5766,5874,كرسى افرنجى معلق 20*15 سلور
5767,5882,قسام قبلان 110*63 ملى
5768,5881,صفاية كروم 60*10 سم سلور
5769,4141,"صفاية عازل المنيوم 20*20  4"""
5770,4100,صفاية كروم 30*10سم ايطالى BERNALDO
5771,2905,خلاط مغسلة اتوماتيك اودرز ايطالي
5772,2906,خلاط دش اتوماتيك اودرز ايطالي
5773,2956,خلاط مغسلة ذهبى طويل ليماSL2083-K0378
5774,5883,مغسلة ابيض ليتو رقم 0012
5775,5884,مغسلة ابيض معلق ليتو رقم 0010 ذي العماد
5776,5980,صاعد نازل تركى مربع ايم كيو ار
5777,5504,"غطاس 1"" سمنان ريفربيور ضمان وكيل"
5778,3335,جلبة ذكركروم 25 ملي الماني BT
5779,5886,خلاط دش دوجي ايطالي لوجانو
5780,5887,خلاط مجلة جدار دوجي ايطالي لوجانو
5781,4462,خلاط مغسلة سوبرستار بلس
5782,5511,سماع دش هزنت الماني
5783,974,كرسى افرنجى ابيض 3025*30 ائيديل
5784,5885,خلاط مغسلة دوجي ايطالي لوجانو
5785,4380,رداد 160 ملي سانت
5786,1253,خلاط مغسلة دائمند
5787,2301,مغسلة ابيض لمى  خزف
5788,5888,خلاط مجلة خرم 1 دوجي ايطالي لوجانو
5789,453,"سدة حديد  1"" موديل"
5790,4285,"جلبة ذكر قبلان 32*1"""
5791,3066,"غطاس1""بيدرلا ايطالى UPM 4-2"
5792,5889,شدوصل تحويل نحاس داخلي 25 ملى
5793,5890,شدوصل تحويل من وسط نحاس 50 ملى
5794,414,شدوصل ذكر تحويل 3/4*25 ملى
5795,2425,"جرجوركهرباء حديد 1/2"" اصلي باناسونيك"
5796,5891,غطاء دش يوروكيوب 19896جروهى
5797,4887,غطاء شطاف يوروكيوب 19898 جروهى
5798,5892,سلك مفرد 1.5 ملى الرياض ارضي
5799,4888,غطاس قولد 1 حصان سمنان ايطالي GSC2076C
5800,2909,صليب بلاط 1.5 ملي
5801,5903,سلك مبروم 1.5 مم 3 خط
5802,491,خلاط مغسلة FIORE
5803,5904,قاعدة نجف شرائح ليد 60 سم
5804,5905,كيلون باب حديد كهرباء يال اصلى 602 يسار
5805,5907,يد باب SA1023 صيني
5806,961,كيلون باب خشب يال اصلى45 سم
5807,5906,يد باب 66039-R3 صيني
5808,5910,يد باب 7010
5809,5909,يد باب تركي 837-508-15 YUKSEL
5810,41,"بزبوز ايطالي 1/2""BUGATTI"
5811,5908,يد باب سن 8001 ثقيل
5812,5911,منشار حديد كامل جامبو
5813,5912,كوع كهرباء طويل 75 مم ثقيل نرنو
5814,5913,كوع كهرباء طويل 63 مم ثقيل نرنو
5815,5915,رولة بويا سوبر ماكسترا
5816,5917,يد رول 302
5817,5228,عصاء رول 3 متر
5818,5918,عصاء رول 2 متر
5819,368,رول بلاستيك يد حديد
5820,5919,يد باب مدور كوبجة مذهب
5821,552,شاكوش نجارجامبو اسود 550 جرام
5822,33,بخاخ فوم المانى
5823,5914,مقبض باب  318 GOFVER
5824,5920,بخاخ فوم صيني
5825,5923,بخاخ بوية اماراتى ذهبي
5826,5924,بخاخ بوية اماراتى سلفر
5827,5925,قفل علاقى 20 ملي
5828,5927,طاسة دش مربع 25 سم
5829,5901,خلاط دش بايو ايج جروهي32820000
5830,5932,قفل كروم ماكسترا 84 مم
5831,5933,قفل كروم ماكسترا 94 مم
5832,5591,لمبة ليد ار80 -12وات
5833,5934,كريك برازيلي
5834,5935,متر 3 متر ستانلي
5835,5936,ميزان بناء 40 سم الماني ستابيلا
5836,5938,مسترينة ايطالي
5837,5939,قطاعة حديد 180 ملي الماني
5838,5940,ريشة هيلتي 6 ملي 160 مم اسناراليا
5839,5941,ريشة هيلتي 8 ملي 160 مم اسناراليا
5840,5942,ريشة هيلتي 10 ملي 160 مم اسناراليا
5841,5943,ريشة هيلتي 14 ملي 160 مم اسناراليا
5842,4790,قفيز مع ربر 3/4
5843,950,"قفيز مع ربر 3"""
5844,5944,فاس برازيلي
5845,5947,متر 20 متر حديد الماني
5846,5945,فاروع برازيلي وسط بدون عصاء
5847,5946,فاروع برازيلي كبير بدون عصاء
5848,3104,ريشة هلتي 6* 160 ملي
5849,5893,ريشة هلتي 6* 160 ملي الماني
5850,5896,خلاط مغسلة  ايطالي ماسا
5851,4555,رف استيل 60 سم ائيديل WESDA
5852,4784,خلاط مغسلة طويل ليما 132
5853,5897,الصندوق الذكي طقم نحاس موديل 202
5854,5898,ذهبي لون
5855,5513,خلاط مجلة سحاب هزنت 6931
5856,5894,خلاط مجلة جدار ايطالي ماسا
5857,5895,خلاط دش ايطالي ماسا
5858,5374,خلاط مجلة خرم 1 -305 -4697ايطالي دوجي
5859,3331,مغسلة بيج 316ستاربلس
5860,5899,خلاط مغسلة طويل سماميزا 14-041
5861,5828,خلاط مجلة خرم 1 دائمند 5097
5862,4535,خلاط مجلة جدارايلايت 7003 الماني
5863,2968,خلاط مجلة خرم 1 ايلايت 7005 الماني
5864,5900,شطاف كروم ايطالي بينتاقونو
5865,545,سيفون كرسى عربىSANITالمانى ابيض
5866,3328,"سكر زاوية 3/8 *  1/2"" قروهي"
5867,5902,نقاص تحويل 90*32 ملى اسود
5868,5937,ميزان بناء 50 سم الماني ستابيلا
5869,5029,صفاية كروم 10*10سم BERNALDO م
5870,5948,متر 25 متر حديد الماني
5871,5949,متر 50 متر حديد الماني
5872,5950,صاعد نازل 0102  ليما ستامينا
5873,5951,كوع دش مخفي مدور كروم  3010
5874,5699,صباب دش تقيل مربع A10
5875,5952,صباب دش تقيل مربع A11
5876,737,غطاء زهر 40*40 سم مربع
5877,5953,صاعد نازل سماميزا 1010-2577
5878,5954,صاعد نازل سماميزا 1010-2579
5879,5955,عمود كشاف 1.5*50 سم
5880,5956,عمود كشاف 100*50 سم
5881,5482,عمود كشاف 50 سم مائل
5882,5957,عمود كشاف 50*50 سم مائل
5883,5958,سقاط مبسط ذهبي 3 سم صيني
5884,5959,"سقاط مبسط محروق 4"" هندي"
5885,5960,"سقاط مبسط محروق 5"" هندي"
5886,323,"دسك صاروخ 4"""
5887,1252,عتلة نجار80 سم
5888,5961,مفتاح هندى رقم 24
5889,4805,شبكة تحويل 32 ملي سكر سكين
5890,2787,مغسلة ابيض 1/2 عمود003 ذي العماد
5891,2633,مغسلة ابيض 1/2 عمود 004 ذي العماد
5892,5962,خلاط مجلة خرم 1 سماميزا 7082
5893,2959,صفاية كروم 30*10 ستامينا
5894,5973,مفتاح طبلون 32 امبيرشنيدر 3p بلغاري
5895,5975,توصيلة كهرباء 3 مترمدور
5896,5974,مغسلة دلاب سيجما 90 سم 357G
5897,4967,تيب رمادى 2 بوصة
5898,5976,مفتاح ثلاثى دركسون باناسونيك ابيض عريض
5899,3230,مفتاح مفرد باناسونيك ابيض عريض
5900,3229,مفتاح سخان باناسونيك ابيض عريض
5901,5963,كيبل 25 *4 خط الرياض
5902,5972,مفتاح طبلون 32 امبيرشنيدر 1p بلغاري
5903,3321,غطاء فيبر 70*70 سم ثقيل
5904,3422,مفتاح مفرد دركسون باناسونيك ابيض عريض
5905,3423,مفتاح مجوز دركسون باناسونيك ابيض عريض
5906,5977,مغسلة ابيض روكو403
5907,5978,كشاف ليد 2*50 DU080 اصفر
5908,5979,كشاف ليد خلية نوفل  4*50 DU080 اصفر
5909,5817,لمبة ليد همراصفر1998
5910,233,سخان 80 لترنايم خزف سعودي 220 ضمان وكيل
5911,5921,مفتاح هندى 12 قطع  طقم
5912,5922,مفتاح هندى 14 قطع  طقم
5913,5929,خلاط مجلة خرم 1 ليما ابض لي ازرق  0124
5914,4972,سلك مفرد 4 مم ارت الترا رقم 12
5915,5964,نجف شمعدان كامل ذهبي HA5627/3FGD+WH
5916,5965,نجف شمعدان كامل ذهبي HA5627/5FGD+WH
5917,5966,نجف شمعدان كامل ذهبي HA5626/5FGD
5918,5967,نجف شمعدان كامل ذهبي HA5626/5FGD
5919,5968,شطاف كروم الماني SCHMIDT
5920,5969,خلاط شطاف ستامينا K0186
5921,5970,رف ثلاثي 011-D ستامينا 032
5922,5931,خلاط مجلة خرم 1 ليما لي بيج 0124
5923,3228,مفتاح مكيف باناسونيك ابيض عريض
5924,5971,خلاط مجلة خرم 1 ليما ذهبي لي اسود 0124
5925,2910,"سكر ايطالي 3"" ماسا"
5926,5928,خلاط مجلة خرم 1 ليما ابيض 0126
5927,1335,مروحة شفط مربع 20 ماه تات
